accommodates,bathrooms,bedrooms,calculated_host_listings_count,guests_included,host_listings_count,latitude,longitude,minimum_nights,number_of_reviews,d_centre,instant_bookable_f,instant_bookable_t,room_type_Entire home/apt,room_type_Private room,room_type_Shared room
2,1.5,1.0,1,1,1.0,52.3706584575,4.9422221483,2,5,3.0538489375875444,1,0,0,1,0
2,1.0,1.0,1,1,1.0,52.3587415274,4.9133538198,4,8,2.460774458108953,1,0,1,0,0
2,1.0,1.0,1,2,1.0,52.3713557998,4.8524806108,2,12,3.3019381003305837,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.374408725,4.8999542335,2,11,0.5323931680317924,1,0,0,1,0
2,1.0,1.0,1,1,1.0,52.35886528,4.8580729017,1,4,3.6021078084303877,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3708344126,4.8902805074,2,0,1.1168254562069515,1,0,1,0,0
2,1.0,2.0,1,2,1.0,52.3852791919,4.8882363154,5,8,1.0171568643362952,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3775392102,4.8496859094,3,20,3.379469087926471,0,1,1,0,0
4,1.0,3.0,1,2,1.0,52.3983147062,4.9252421694,2,1,2.753428780241082,1,0,1,0,0
3,1.0,1.0,1,1,1.0,52.3645941267,4.863134626,3,0,2.9486564461707365,1,0,1,0,0
3,1.0,2.0,1,1,1.0,52.3674328558,4.9190328212,1,135,1.864189749694945,1,0,1,0,0
4,1.0,2.0,1,1,1.0,52.3636251978,4.8624489037,3,9,3.0474350971767064,1,0,1,0,0
1,2.0,1.0,11,1,11.0,52.4106742311,4.906661434,2,2,3.532986293348336,1,0,0,1,0
4,1.0,2.0,1,1,1.0,52.3654427012,4.8434509655,2,0,4.093649938597822,1,0,0,1,0
5,1.0,1.0,2,1,2.0,52.3848649091,4.9278993815,3,0,2.031412298801295,0,1,1,0,0
2,1.0,1.0,1,1,1.0,52.382587307,4.874046604,3,14,1.7627946432793817,1,0,1,0,0
1,1.0,1.0,10,1,11.0,52.3708800348,4.8657334801,28,5,2.4654916195184606,1,0,0,1,0
4,1.5,2.0,2,1,2.0,52.3718179249,4.8537785188,3,4,3.203556669865775,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3686008398,4.9151496495,2,5,1.587956897715471,1,0,1,0,0
2,1.0,1.0,1,1,2.0,52.3722039615,4.8847317756,3,4,1.2636848504424125,0,1,1,0,0
2,1.0,1.0,1,1,1.0,52.3500060138,4.8490620838,2,19,4.711547216032519,1,0,1,0,0
2,1.0,1.0,1,2,1.0,52.3529622695,4.8948474189,3,16,2.9309965891486707,1,0,1,0,0
4,1.0,2.0,1,2,1.0,52.3671175646,4.9262376762999995,2,3,2.2598670314628624,1,0,1,0,0
4,1.0,2.0,1,2,1.0,52.3683577805,4.8787410331,2,11,1.849047122108977,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3713049163,4.8735080047,3,0,1.9647798207918798,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3765210654,4.8621899092,3,2,2.543641178278515,1,0,0,1,0
2,1.5,1.0,1,2,1.0,52.3644153821,4.9008772273000005,3,46,1.6446495248300494,1,0,1,0,0
6,1.5,3.0,1,6,1.0,52.3745590252,4.9492334635,3,1,3.4174506862700715,1,0,1,0,0
3,1.0,2.0,1,1,1.0,52.3776136738,4.8959608066,7,0,0.29335963454340863,1,0,1,0,0
3,1.0,2.0,1,2,1.0,52.372480084,4.8470340107,2,11,3.631930692716224,1,0,1,0,0
2,1.5,1.0,1,1,1.0,52.3627558482,4.8747128186,4,1,2.479372412992743,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3535112974,4.8510895964,2,10,4.347595330309905,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3604482532,4.8634497562,1,5,3.208887567087724,1,0,1,0,0
4,1.0,0.0,2,2,2.0,52.3869619461,4.8897910964,2,0,1.0833422198102067,1,0,1,0,0
3,1.0,1.0,1,2,1.0,52.3849823762,4.8804202485,2,20,1.4412744975521243,1,0,1,0,0
4,1.5,3.0,1,2,1.0,52.3640746395,4.9249987657,3,13,2.4145581263493137,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.343684378,4.9083788375,1,2,3.9919076649322713,0,1,1,0,0
4,1.0,1.0,1,1,1.0,52.3571389542,4.9133914996,6,3,2.6270324278264097,1,0,1,0,0
2,1.5,1.0,3,2,3.0,52.3009145043,4.9979964277,1,8,10.974666219649809,1,0,0,1,0
3,1.5,1.0,1,1,1.0,52.3703113355,4.8359104547000005,2,8,4.420794030656041,1,0,1,0,0
2,1.0,1.0,1,1,3.0,52.3764661462,4.8933013733,2,56,0.5142500950192163,1,0,0,1,0
2,1.0,1.0,1,1,1.0,52.3608410416,4.8832461707,3,5,2.3158261348146856,0,1,0,1,0
4,1.0,2.0,1,1,1.0,52.3703723751,4.8623982496,3,6,2.696625636994776,1,0,1,0,0
4,1.0,4.0,2,6,2.0,52.3895948811,4.9403099486,3,25,3.004142598414555,1,0,1,0,0
3,1.5,1.0,1,2,1.0,52.319803702,4.982041119,2,10,8.659925965544184,0,1,1,0,0
2,1.0,1.0,1,2,1.0,52.370744323,4.8943543699,3,138,0.9996187167471129,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3760257252,4.8786122496,6,1,1.4553681616593246,1,0,1,0,0
4,1.0,2.0,1,1,5.0,52.3586803952,4.9143551153,3,9,2.49385312240117,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3860286615,4.8696445671,1,0,2.1586246308279886,1,0,0,1,0
16,1.5,8.0,1,12,1.0,52.3840350814,4.9055611078,2,15,0.6803696026762021,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3662059889,4.8603514431,2,106,3.0184498692081076,1,0,0,1,0
2,1.0,1.0,1,2,1.0,52.3829170388,4.8579598063,2,9,2.8433975718150575,1,0,1,0,0
4,1.0,2.0,1,2,1.0,52.4005406321,4.9465223064,2,3,3.9785736714142073,0,1,1,0,0
3,1.0,1.0,1,1,1.0,52.3663728593,4.8713133388,2,25,2.3806204772045696,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3635470066,4.8634004939,2,18,2.9995309384358717,1,0,1,0,0
4,1.0,2.0,1,1,1.0,52.3934047166,4.910268516,1,32,1.742356582261145,1,0,1,0,0
3,1.0,1.0,1,1,1.0,52.3634263773,4.9077270452,2,28,1.8398350361090123,1,0,0,1,0
1,1.0,1.0,2,1,2.0,52.3510008313,4.9030116854,1,0,3.1418225629605483,0,1,0,1,0
2,1.0,1.0,1,1,1.0,52.3702843089,4.8651807575,3,3,2.52551022957131,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3741103645,4.8643662443,2,5,2.4447665636473106,1,0,1,0,0
1,1.0,1.0,1,1,1.0,52.3614498097,4.9371552881,1,1,3.2306412058668488,1,0,0,1,0
2,1.0,1.0,1,1,1.0,52.3475676224,4.90033513,6,4,3.514464744723835,1,0,1,0,0
4,1.0,2.0,1,2,1.0,52.3653724567,4.8411673407,1,0,4.240608885091375,1,0,1,0,0
4,1.0,1.0,45,1,47.0,52.3621691496,4.9321893152000005,2,5,2.9183823600958743,0,1,1,0,0
2,1.0,1.0,2,1,2.0,52.3802532555,4.8844639326,3,2,1.0221351499025162,1,0,0,1,0
2,1.0,1.0,1,1,1.0,52.3514933823,4.9039250242,2,17,3.092749175207659,1,0,1,0,0
6,1.5,2.0,1,2,2.0,52.3561694978,4.837555633,2,14,4.916292730527238,1,0,1,0,0
2,1.0,1.0,1,2,1.0,52.3879973968,4.8785041219,3,2,1.72420200806731,1,0,1,0,0
4,1.0,2.0,1,1,1.0,52.3601742618,4.864637239,4,32,3.16825574000222,1,0,1,0,0
2,1.0,1.0,1,1,2.0,52.353653202,4.9122699952,1,145,2.968385534437236,1,0,0,1,0
2,1.0,1.0,1,1,1.0,52.3618373605,4.8670653632,4,1,2.922344914447826,1,0,1,0,0
2,0.5,1.0,1,1,1.0,52.3890816668,4.9422790648,1,0,3.1072159821655374,1,0,0,1,0
3,1.0,0.0,4,2,6.0,52.3533560458,4.9219323982,2,0,3.25146540716929,0,1,1,0,0
4,1.0,1.0,2,2,2.0,52.3608250832,4.851634085,1,5,3.8315991008370376,1,0,1,0,0
4,1.5,2.0,1,1,1.0,52.3574549537,4.9104856739,3,5,2.528990127352225,1,0,1,0,0
6,1.0,3.0,1,4,1.0,52.3608474487,4.8557322698,3,8,3.5978997290543093,1,0,1,0,0
4,1.0,1.0,1,1,1.0,52.3483485034,4.8344060909,2,18,5.587060765015299,1,0,1,0,0
4,1.0,0.0,3,2,3.0,52.3565734117,4.89398438,2,5,2.5401868081673182,1,0,1,0,0
3,1.5,1.0,91,1,103.0,52.3565043498,4.8874357942,2,1,2.648968438572731,0,1,1,0,0
3,1.5,2.0,1,1,1.0,52.3579953845,4.8534271917,3,6,3.910214486744838,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3816367112,4.86948449,3,4,2.0494779293848353,0,1,1,0,0
2,1.0,1.0,1,1,1.0,52.3653309518,4.8641535102,2,5,2.8460342364353832,0,1,0,1,0
2,1.5,1.0,1,1,1.0,52.3546639249,4.8523924712,1,3,4.1969753522746025,1,0,1,0,0
3,1.0,1.0,1,1,1.0,52.3454348295,4.9321925112,4,0,4.360294956472324,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.355847744,4.9020218993,1,116,2.599750400611589,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3714409856,4.8898394432,4,7,1.0792233277312508,0,1,1,0,0
2,1.0,1.0,1,1,1.0,52.3796894568,4.8823309749,4,2,1.1612961954560315,1,0,1,0,0
4,1.0,2.0,1,4,1.0,52.3522799881,4.9247903136,2,10,3.4500299160944876,1,0,1,0,0
3,1.0,1.0,1,2,1.0,52.3776861744,4.8537227139,2,18,3.105142144061223,1,0,1,0,0
2,1.0,1.0,2,1,2.0,52.3705440807,4.9413297743,4,68,3.0004077266807774,1,0,0,1,0
2,1.0,1.0,1,1,1.0,52.3628226887,4.9327184473,2,2,2.8997086899024613,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3589727089,4.9348741284,14,0,3.2909062656083714,1,0,0,1,0
2,1.0,1.0,1,2,1.0,52.3650932143,4.8761271604,3,161,2.225607814905577,1,0,1,0,0
4,1.0,1.0,1,1,1.0,52.3636183203,4.9367832238,1,12,3.068575016855634,1,0,1,0,0
2,1.0,1.0,1,1,2.0,52.3797450057,4.8708959554,2,9,1.9366320125323628,1,0,1,0,0
2,1.0,1.0,1,2,1.0,52.3561320231,4.8977101685,3,24,2.564868269093486,1,0,1,0,0
4,1.0,2.0,91,1,103.0,52.3727240732,4.8962015781,2,0,0.7510779464521172,0,1,1,0,0
2,1.0,1.0,1,1,1.0,52.3941991857,4.9251076676,2,1,2.4114220124722348,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.360920434,4.8674457046,2,6,2.9716754671140224,1,0,1,0,0
4,1.0,1.0,1,1,1.0,52.3707109923,4.8760976308,5,2,1.8421031710431668,1,0,1,0,0
4,1.0,1.0,2,2,2.0,52.3651651583,4.8871268379,2,65,1.7678994479601684,1,0,0,1,0
2,1.5,1.0,4,1,4.0,52.3699524755,4.8869287685,1,28,1.3315067159335383,1,0,0,1,0
2,1.0,1.0,1,1,1.0,52.3464977881,4.9093240466,4,0,3.6943248560941284,1,0,0,1,0
2,1.0,1.0,3,1,3.0,52.3670996595,4.8442751243,2,8,3.9758282532376406,1,0,0,1,0
2,1.0,1.0,1,1,1.0,52.3501531762,4.8029095624,2,3,7.301276011416823,1,0,1,0,0
2,1.0,1.0,2,1,2.0,52.3742366785,4.8165313888,1,0,5.650625163681564,0,1,0,1,0
2,1.0,1.0,1,1,1.0,52.369554993,4.8545649074,3,4,3.22658413723162,1,0,1,0,0
4,1.0,1.0,1,2,1.0,52.3320330414,4.8779299358,1,2,5.439608755686663,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3476303209,4.8478511975,2,6,4.95476878917163,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3698078359,4.8885674104,2,0,1.2766929926770199,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3452114426,4.9081808852,3,0,3.822162716641368,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3733431711,4.9019693333,3,21,0.6720536734477985,1,0,1,0,0
4,1.5,1.0,1,2,1.0,52.3519556684,4.9020342525,3,0,3.0314580244988774,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3646137935,4.8753928076,2,3,2.298504936547222,1,0,1,0,0
2,1.0,0.0,1,1,1.0,52.3647178098,4.9337030317,2,2,2.8271190288664965,1,0,1,0,0
3,1.0,1.0,1,3,1.0,52.3806753907,4.8694742968,3,48,2.038763580670283,1,0,1,0,0
2,1.0,1.0,1,2,1.0,52.3718347888,4.872721505,2,26,1.9877442863877413,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3506660482,4.8472274158,3,36,4.753384500209295,1,0,1,0,0
4,1.0,1.0,1,1,1.0,52.3572811994,4.8552461903,8,0,3.8619676842443207,1,0,1,0,0
3,1.0,0.0,2,2,2.0,52.3554937675,4.8883141843,2,158,2.7390469507692754,0,1,0,1,0
10,2.0,1.0,3,16,3.0,52.3147893007,4.953905793000001,1,0,8.055389761664316,1,0,0,1,0
2,1.0,1.0,1,1,1.0,52.3728618497,4.8662532023,2,0,2.3580222328140557,1,0,1,0,0
3,1.0,2.0,1,3,1.0,52.3525796305,4.8619355225,3,40,3.9008814951448976,1,0,1,0,0
4,1.0,2.0,1,1,1.0,52.3741168991,4.8736584775,2,4,1.8369720963948992,1,0,1,0,0
4,1.5,2.0,1,3,1.0,52.3739590363,4.8991778638,3,23,0.5814339536327745,1,0,1,0,0
2,1.5,1.0,4,1,5.0,52.3634418693,4.9867838476,1,1,6.1795291527680405,1,0,0,1,0
2,1.5,1.0,1,2,1.0,52.365399212,4.87173416,2,4,2.4247089003226088,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3836957664,4.8864874649,4,39,1.010767640011504,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3704509922,4.8623270189,2,0,2.697969719014413,1,0,1,0,0
4,1.0,2.0,1,2,1.0,52.3730273618,4.9061731889,3,10,0.823427013195411,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3736480817,4.8817304315,2,44,1.3494480871459538,1,0,0,1,0
5,2.0,3.0,1,1,1.0,52.3630181067,4.91119281,2,9,1.9662116398657472,1,0,1,0,0
2,0.5,1.0,1,1,1.0,52.3910858294,4.9083512937,3,1,1.453902174714624,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3729719225,4.8543917016,2,7,3.1325641589510758,1,0,1,0,0
2,1.0,1.0,1,2,1.0,52.4172766391,4.905429269,2,79,4.251989507037984,1,0,0,1,0
2,1.0,1.0,1,2,1.0,52.3535767926,4.848150126,2,7,4.495370836419601,1,0,1,0,0
2,1.0,1.0,2,1,2.0,52.3770822827,4.8462628929000005,2,0,3.6143038815536705,1,0,1,0,0
2,2.0,2.0,1,1,1.0,52.3461157359,4.8727110385,3,2,4.098212805528407,1,0,1,0,0
2,1.0,0.0,1,1,0.0,52.3692418859,4.9212446767,2,3,1.8471359717021192,1,0,0,1,0
2,1.0,1.0,1,1,1.0,52.3610413725,4.9125560237,2,0,2.2045218530388047,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3229875011,4.8569027375000005,3,26,6.880270287892836,1,0,1,0,0
3,1.0,1.0,2,2,2.0,52.3525833495,4.8785056274,2,4,3.279833118309441,1,0,0,1,0
2,1.0,1.0,2,1,2.0,52.3499097982,4.8965507945999995,3,23,3.259519276282331,1,0,1,0,0
4,1.0,3.0,1,2,2.0,52.3616416918,4.8499703961,2,1,3.8811947446279635,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3642751141,4.8716933943,4,31,2.507618009500476,1,0,1,0,0
2,1.0,2.0,1,1,1.0,52.3788846797,4.8485922299,2,5,3.4487963668816963,1,0,1,0,0
2,1.0,1.0,2,2,2.0,52.3829543934,4.8366663465,4,92,4.277935252155827,1,0,0,1,0
2,1.0,1.0,1,1,1.0,52.3682966824,4.8593512293,3,3,2.9763610072379407,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3668177357,4.8750384335,2,6,2.1514210518820667,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.354238238,4.8564854906,1,0,4.022319978405926,1,0,0,1,0
2,1.0,0.0,2,1,2.0,52.3563011601,4.8966022505,2,0,2.5506456708081946,0,1,1,0,0
2,1.0,1.0,1,1,1.0,52.362635045,4.9456591312,2,7,3.636107426738009,1,0,1,0,0
4,1.0,1.0,91,1,103.0,52.3690988476,4.8767845105,2,0,1.9020331772674142,0,1,1,0,0
8,2.0,4.0,2,4,4.0,52.353893631,4.8716669665,3,12,3.3838602694468634,1,0,1,0,0
2,1.0,1.0,3,1,3.0,52.3676127575,4.8398263643,1,6,4.2434630228317545,1,0,0,1,0
2,1.0,1.0,1,1,1.0,52.3822921519,4.8477677269,2,1,3.5213505092617776,1,0,1,0,0
4,2.0,3.0,1,2,1.0,52.3927323352,4.9253449314,3,0,2.3139038788088473,1,0,1,0,0
2,1.0,0.0,1,1,1.0,52.3550890621,4.9016332687,2,40,2.6822739772260555,1,0,1,0,0
5,1.0,3.0,1,2,1.0,52.357109053,4.9105904323,1,3,2.5678120215580766,1,0,1,0,0
4,1.0,1.0,1,2,1.0,52.3558381522,4.8954711113,3,15,2.608739286639478,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3415173008,4.9029596955,1,13,4.19311548104998,0,1,0,1,0
4,1.0,1.0,1,2,1.0,52.3752243928,4.9007132749,3,25,0.4490726776593191,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.386060074,4.931522687,2,9,2.306784565644849,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3634699788,4.9806819430000004,3,8,5.782724222490722,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3807885672,4.8547915552,2,3,3.033248909156085,1,0,1,0,0
2,1.0,1.0,5,2,5.0,52.320244937,4.9551054138,1,2,7.562190686133526,0,1,0,1,0
2,1.0,1.0,1,1,1.0,52.3176374509,4.9453413728,1,10,7.516445193225869,1,0,0,1,0
7,1.0,4.0,8,6,8.0,52.3744736389,4.9001756795,3,2,0.5264245694565032,1,0,1,0,0
4,1.0,3.0,1,2,1.0,52.3902599875,4.9434414407,7,0,3.228632300423882,1,0,1,0,0
2,1.0,1.0,2,1,2.0,52.3596839596,4.8596785603,1,32,3.4601779965052772,1,0,0,1,0
2,1.0,1.0,1,1,1.0,52.3852971797,4.8710584229,3,7,2.040698050890607,1,0,1,0,0
4,1.0,2.0,1,1,1.0,52.3694407848,4.8592824238,2,8,2.9312667438451094,1,0,1,0,0
4,1.0,2.0,1,1,1.0,52.3672952364,4.928636233,4,5,2.381758624380952,1,0,1,0,0
2,1.0,1.0,1,1,2.0,52.3626887909,4.9240930845,2,33,2.482299713049873,1,0,0,1,0
2,1.0,0.0,1,2,1.0,52.3527437972,4.8959790795,3,23,2.948045919982458,1,0,1,0,0
4,1.0,0.0,1,2,1.0,52.3460926109,4.7944462974,2,100,8.01756596991937,0,1,0,1,0
4,1.0,1.0,24,2,36.0,52.3568943699,4.8886132644,7,2,2.583936758881605,1,0,1,0,0
5,1.5,2.0,1,1,2.0,52.3527439959,4.8857125975,3,17,3.0826091674427603,1,0,1,0,0
5,1.0,1.0,3,2,3.0,52.3067578599,4.9782901771,1,11,9.666837080835677,1,0,0,0,1
2,1.0,1.0,1,2,1.0,52.3739330417,4.8494280507,2,48,3.442039480580428,1,0,1,0,0
4,2.0,4.0,1,1,1.0,52.3436544598,4.9020017529,2,0,3.952631628462598,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3473094299,4.8905927774,2,18,3.593030062899596,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3722827812,4.8830685209,3,32,1.3494977734174025,1,0,1,0,0
2,1.0,1.0,2,1,2.0,52.370284006,4.8938956631,1,268,1.0584253495393936,0,1,0,1,0
2,1.0,2.0,1,1,2.0,52.3616156134,4.8866493121,523,11,2.13673975643031,1,0,1,0,0
2,1.0,1.0,1,1,3.0,52.3737833061,4.8758610454,1,0,1.7080686701504253,1,0,1,0,0
2,1.0,1.0,1,1,2.0,52.3512348747,4.8912312337,5,34,3.1558418618823953,1,0,1,0,0
4,2.0,3.0,1,1,1.0,52.4141984297,4.8842704957,2,7,4.0239529552267586,1,0,1,0,0
3,1.0,1.0,1,2,1.0,52.3520239559,4.9271340006,2,89,3.556162433515911,1,0,0,1,0
4,1.0,2.0,1,2,1.0,52.3777625307,4.8812311681,2,1,1.244729889095561,1,0,1,0,0
5,1.0,3.0,2,1,2.0,52.3900856945,4.8746438185,1,0,2.0718976235690314,1,0,1,0,0
4,2.5,3.0,3,1,3.0,52.3645717182,4.8965813648,7,34,1.6358123538193303,1,0,1,0,0
4,1.0,1.0,1,2,1.0,52.3490941729,4.8465400558,2,63,4.905665638911839,1,0,1,0,0
4,1.0,2.0,1,1,1.0,52.3632132424,4.8890514243,3,109,1.9098805516437516,1,0,1,0,0
2,1.0,1.0,2,1,2.0,52.3736218878,4.8732111798,3,76,1.883231922400619,1,0,0,1,0
4,1.0,2.0,1,4,1.0,52.3681896375,4.8737460804,1,6,2.1284904806044933,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3561878758,4.8506424925000005,2,0,4.182333174908855,0,1,1,0,0
4,1.0,2.0,2,1,2.0,52.3583599592,4.8804158196,1,131,2.649923559266868,0,1,1,0,0
4,1.5,2.0,1,1,1.0,52.3819591395,4.869082082,2,19,2.0815249512380976,1,0,1,0,0
2,0.5,0.0,1,2,1.0,52.3841949961,4.8510670831,3,90,3.32738413077856,1,0,1,0,0
3,1.0,1.0,2,2,2.0,52.363641262,4.8630096763,2,11,3.015163311100578,1,0,1,0,0
4,1.0,2.0,3,1,3.0,52.3485050815,4.8350345046,2,91,5.542717466487979,1,0,0,1,0
4,1.0,1.0,1,1,1.0,52.3529770137,4.8923847895,2,17,2.951788970896217,1,0,1,0,0
2,1.0,1.0,1,1,2.0,52.3621336536,4.9056166794,3,0,1.9411877555866621,1,0,1,0,0
4,1.0,2.0,1,3,1.0,52.3711712754,4.939413528,3,4,2.8550216008337825,1,0,1,0,0
2,1.0,1.0,2,1,2.0,52.3177806279,4.9736158666,2,12,8.480935691962964,1,0,0,1,0
4,1.0,2.0,1,2,1.0,52.3492513635,4.8484102378,2,9,4.801473190398524,1,0,1,0,0
4,1.0,2.0,1,2,3.0,52.3656371421,4.876398387,3,164,2.1701949774072924,0,1,0,1,0
3,1.0,1.0,1,1,1.0,52.3724131318,4.8514015813,2,0,3.3441692176547413,0,1,1,0,0
6,1.0,3.0,1,2,1.0,52.3626208334,4.8318338281,5,28,4.942035497538159,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3662981446,4.9101171353,2,11,1.6055110207644065,0,1,1,0,0
2,1.0,1.0,1,1,1.0,52.3671329498,4.886813461,2,0,1.5898575849372263,1,0,1,0,0
4,1.0,1.0,2,2,2.0,52.3515526966,4.8876825356,1,9,3.172870120836241,1,0,0,1,0
2,1.0,1.0,1,1,1.0,52.3629062451,4.8938072588,2,103,1.8492146098399256,1,0,0,1,0
4,1.0,2.0,1,3,1.0,52.3624784738,4.8547759615,2,5,3.5535210603609224,1,0,1,0,0
4,1.0,3.0,1,2,1.0,52.3342298344,4.8771566234,2,8,5.219798081908944,1,0,1,0,0
3,1.5,1.0,1,2,1.0,52.2962970285,4.9921011602,1,0,11.155281958775422,1,0,0,1,0
2,1.0,2.0,1,1,1.0,52.3727630638,4.8710863835,1,0,2.051190963684666,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3523152394,4.8895940102,2,3,3.060037059255244,0,1,0,0,1
2,1.0,1.0,1,1,1.0,52.3792663164,4.8774954390000005,4,27,1.4880096687400561,1,0,1,0,0
4,1.0,2.0,1,2,1.0,52.3805692591,4.8835508077,2,16,1.0880719316505598,1,0,1,0,0
4,1.0,1.0,2,2,2.0,52.3850689499,4.9131857035,1,0,1.1390333441260057,1,0,0,1,0
4,1.0,2.0,1,2,1.0,52.364156878,4.8751708121,3,31,2.3451144453238437,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3614222788,4.8575414518,2,2,3.46058503851343,1,0,1,0,0
6,2.5,3.0,1,1,1.0,52.3564141269,4.9007537619,2,0,2.5324512943412523,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.346736298,4.8467383011,2,2,5.0784885398798965,1,0,1,0,0
3,1.0,1.0,1,3,1.0,52.3275245663,4.8749576373,3,4,5.976691296790638,1,0,1,0,0
2,1.0,1.0,4,1,4.0,52.3630033919,4.9071866814,5,0,1.874018670433115,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3482062169,4.8469802763,2,2,4.951969633916867,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.352321748,4.9169008946,3,12,3.212349196233642,1,0,1,0,0
2,1.0,1.0,2,1,2.0,52.369513024,4.887692105,2,19,1.3380523325527107,0,1,1,0,0
3,1.0,1.0,1,4,1.0,52.3703676611,4.8866922186,3,26,1.3068282111299043,1,0,1,0,0
4,2.0,2.0,2,2,2.0,52.3694638801,4.907896856,2,1,1.2238421104333423,1,0,1,0,0
4,1.0,2.0,1,1,1.0,52.3745945791,4.8744940274,5,7,1.7670385272264189,1,0,1,0,0
2,1.5,1.0,2,2,2.0,52.3745404877,4.8778072928,1,36,1.555205056565269,1,0,0,1,0
4,1.0,1.0,3,1,3.0,52.3808909598,4.8765541858,1,5,1.5632885356898032,0,1,1,0,0
4,1.0,2.0,6,2,6.0,52.3710013581,4.8865113819,7,23,1.2633456342398799,0,1,1,0,0
4,1.0,0.0,91,1,103.0,52.3700908428,4.8805515743,2,7,1.6317645633904752,0,1,1,0,0
3,1.0,2.0,1,3,1.0,52.3543993151,4.9108457407,7,3,2.8615694721186546,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3540234081,4.8786949486,5,1,3.130539555915652,0,1,1,0,0
2,1.0,1.0,8,1,45.0,52.3761154952,4.894771966,1,14,0.46534081344300626,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3623787062,4.8652231268,2,6,2.9793006493951846,1,0,1,0,0
6,2.0,4.0,1,1,1.0,52.3872719629,4.9566280026000005,1,0,3.9821937609120033,1,0,1,0,0
4,1.0,3.0,1,2,1.0,52.3603334672,4.8676040385,3,9,3.008902377676619,1,0,1,0,0
2,1.0,0.0,1,1,1.0,52.3658817732,4.8642569355,3,58,2.807405023003632,1,0,0,1,0
5,1.5,3.0,1,2,1.0,52.3597290003,4.8936463736,2,8,2.197823087542375,1,0,1,0,0
4,1.0,2.0,1,2,2.0,52.3424936043,4.9150403015,2,25,4.21312003732063,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3546588105,4.9186425195000005,2,37,3.0215757727061803,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3640693367,4.8634251776,2,30,2.9648799631710525,1,0,0,1,0
2,1.0,1.0,2,1,2.0,52.3371378301,4.8715332424,1,1,5.041931447978483,1,0,0,1,0
4,1.0,2.0,1,1,1.0,52.3576605499,4.8961600011,2,2,2.402624201653153,0,1,1,0,0
4,1.0,2.0,1,1,1.0,52.3610397339,4.7911787464,2,5,7.616614083495787,1,0,1,0,0
4,1.0,3.0,1,3,1.0,52.3806760474,4.8684967937,3,0,2.1048654190816816,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3611054516,4.8918886735000005,2,3,2.073670232028392,1,0,1,0,0
4,1.5,2.0,1,1,1.0,52.3742165039,4.8206498216,2,0,5.372866429852001,0,1,1,0,0
